"https://www.adrenalin-israel.co.il/iaf-gibush/","גיבוש טייס | גיבוש טיס | המדריך המלא - אדרנלין כושר קרבי","1601-01-01 02:00:00"
"https://www.amazon.com/-/he/dp/B07VWH1NRX/ref=sr_1_5?dchild=1&keywords=controller%2Bcover&qid=1603046431&sr=8-5&th=1","Amazon.com: YoRHa הדפסת גומי סיליקון כיסוי עור עבור Xbox One S/X Controller x 1(Witch) עם אחיזת אגודל x 10: Video Games","1601-01-01 02:00:00"
"https://www.booksummary.net/the-man-in-the-iron-mask-alexander-dumas/","The Man In The Iron Mask, Alexander Dumas – Book Summary","1601-01-01 02:00:00"
"https://www.digitalcombatsimulator.com/en/","Digital Combat Simulator | DCS World | Combat Simulator","1601-01-01 02:00:00"
"https://www.iaf.org.il/9082-51779-he/IAF.aspx","אתר חיל-האוויר : כל סודות הגיבוש: הצצה לגיבוש קורס-טיס 185","1601-01-01 02:00:00"
"https://www.israelhayom.co.il/article/759291","בדקנו: כמה מרוויחים טייסים בישראל? | ישראל היום","1601-01-01 02:00:00"
"https://www.itech-store.co.il/items/2401176-%D7%A1%D7%99%D7%9E%D7%95%D7%9C%D7%98%D7%95%D7%A8-%D7%98%D7%99%D7%A1%D7%94-Thrustmaster-Hotas-Warthog","סימולטור טיסה Thrustmaster Hotas Warthog","1601-01-01 02:00:00"
"https://www.mudspike.com/wp-content/uploads/guides/DCS%20F-16C%20Viper%20Guide.pdf","","1601-01-01 02:00:00"
"https://www.realbuzz.com/articles-interests/sports-activities/article/the-beginners-guide-to-playing-handball/","The Beginner's Guide To Playing Handball | realbuzz.com","1601-01-01 02:00:00"
"https://www.researchgate.net/publication/342551526_Body_composition_characteristics_of_handball_players_Systematic_review","(PDF) Body composition characteristics of handball players: Systematic review","1601-01-01 02:00:00"
"https://www.wireshark.org/docs/man-pages/wireshark-filter.html","wireshark-filter - The Wireshark Network Analyzer 3.4.5","1601-01-01 02:00:00"
"https://www.youtube.com/","(11) YouTube","1601-01-01 02:00:00"
